"BenchmarkName","Method","BaselineVersion","NewVersion","BaselineTime","NewTime","TimeChangePercent","TimeIndicator","BaselineMemory","NewMemory","MemoryChangePercent","MemoryIndicator"
"StringToBytes","StringToBytesUsingMemoryMarshal","8.0.7","10.0.0","26.70 μs","14.78 μs","-44.644194756554306","✓","218.75 KB","218.75 KB",,""
"StringToCharArray","ToCharArray","8.0.1","10.0.0","3.662 ms","4.734 ms","29.273620972146368","✗","2.8 MB","2.8 MB",,""
"StringToCharArray","ValueSpanToArray","8.0.1","10.0.0","2.900 ms","4.643 ms","60.10344827586207","✗","1.87 MB","1.87 MB",,""
"StringToEnumConversion","ToLowerApproach","10.0.0","10.0.0","2,036.0 ns","2,036.0 ns",,"","2432 B","2432 B",,""
"StringToEnumConversion","SpanApproach","10.0.0","10.0.0","500.7 ns","500.7 ns",,"","-","-",,""
"StringToEnumConversion","SpanApproachWithSwitch","10.0.0","10.0.0","533.6 ns","533.6 ns",,"","-","-",,""
"StringToEnumConversion","TryParseApproach","10.0.0","10.0.0","2,971.7 ns","2,971.7 ns",,"","704 B","704 B",,""
"StringToEnumConversion","TryParseSpanApproach","10.0.0","10.0.0","1,926.8 ns","1,926.8 ns",,"","-","-",,""
"StringToEnumConversion","ToLowerApproach","10.0.0","10.0.0","183,786.4 ns","183,786.4 ns",,"","233824 B","233824 B",,""
"StringToEnumConversion","SpanApproach","10.0.0","10.0.0","47,611.2 ns","47,611.2 ns",,"","-","-",,""
"StringToEnumConversion","SpanApproachWithSwitch","10.0.0","10.0.0","53,501.3 ns","53,501.3 ns",,"","-","-",,""
"StringToEnumConversion","TryParseApproach","10.0.0","10.0.0","298,501.3 ns","298,501.3 ns",,"","67678 B","67678 B",,""
"StringToEnumConversion","TryParseSpanApproach","10.0.0","10.0.0","241,778.5 ns","241,778.5 ns",,"","-","-",,""
"StructVsClassForLargeType","SumStructFields","8.0.14","10.0.0","6.177 ms","7,259.7 μs","17.527926177756193","✗","3 B","-",,""
"StructVsClassForLargeType","SumClassFields","8.0.14","10.0.0","6.010 ms","7,013.6 μs","16.69883527454243","✗","3 B","-",,""
"StructVsClassForLargeType","BoxStructs","8.0.14","10.0.0","16.346 ms","8,517.2 μs","-47.89428606386883","✓","10400212 B","10400154 B","-0.000557680939580847","≈"
"StructVsClassForLargeType","StoreClasses","8.0.14","10.0.0","1.196 ms","602.3 μs","-49.64046822742475","✓","800529 B","800633 B","0.012991409430514073","≈"
"SumBinaryIntegersFromFile","SumDataBitConverter","8.0.3","10.0.0","64.21 μs","70.50 μs","9.795981934278162","✗","4.59 KB","4.57 KB","-0.43572984749454413","≈"
"SumBinaryIntegersFromFile","SumDataBinaryPrimitives","8.0.3","10.0.0","67.39 μs","75.13 μs","11.485383588069446","✗","4.55 KB","4.54 KB","-0.21978021978021509","≈"
"SumBinaryIntegersFromFile","SumDataMemoryMarshalCast","8.0.3","10.0.0","64.39 μs","73.62 μs","14.334523994409071","✗","4.55 KB","4.54 KB","-0.21978021978021509","≈"
"SumBinaryIntegersFromFile","SumDataMemoryMarshalCastAndVectorizedSum","8.0.3","10.0.0","65.87 μs","74.30 μs","12.797935327159557","✗","4.55 KB","4.54 KB","-0.21978021978021509","≈"
"SumBinaryIntegersFromFile","SumDataBitConverter","8.0.3","10.0.0","18,198.52 μs","11,645.99 μs","-36.00584003534353","✓","4.59 KB","4.57 KB","-0.43572984749454413","≈"
"SumBinaryIntegersFromFile","SumDataBinaryPrimitives","8.0.3","10.0.0","7,895.97 μs","6,185.51 μs","-21.66244299307115","✓","4.56 KB","4.54 KB","-0.4385964912280609","≈"
"SumBinaryIntegersFromFile","SumDataMemoryMarshalCast","8.0.3","10.0.0","5,362.87 μs","6,100.52 μs","13.754761909201601","✗","4.56 KB","4.54 KB","-0.4385964912280609","≈"
"SumBinaryIntegersFromFile","SumDataMemoryMarshalCastAndVectorizedSum","8.0.3","10.0.0","4,843.76 μs","3,805.59 μs","-21.43314284770509","✓","4.56 KB","4.54 KB","-0.4385964912280609","≈"
"SumIntegerArray","SumUsingForLoop","9.0.5","9.0.5","3.869 ns","3.869 ns",,"","-","-",,""
"SumIntegerArray","SumUsingLinqSum","9.0.5","9.0.5","7.695 ns","7.695 ns",,"","-","-",,""
"SumIntegerArray","SumUsingForLoop","9.0.5","9.0.5","3,381.166 ns","3,381.166 ns",,"","-","-",,""
"SumIntegerArray","SumUsingLinqSum","9.0.5","9.0.5","841.159 ns","841.159 ns",,"","-","-",,""
"SwapElements","SwapWithTempVariable","8.0.1","10.0.0","20.09 ns","21.01 ns","4.579392732702845","≈","48 B","48 B",,""
"SwapElements","SwapWithLocalFunction","8.0.1","10.0.0","19.26 ns","19.85 ns","3.063343717549324","≈","48 B","48 B",,""
"SwapElements","SwapWithTempVariableLocalCopy","8.0.1","10.0.0","16.65 ns","16.35 ns","-1.8018018018017847","≈","48 B","48 B",,""
"SwapElements","SwapWithLocalFunctionLocalCopy","8.0.1","10.0.0","16.05 ns","16.23 ns","1.1214953271028019","≈","48 B","48 B",,""
"SwapElements","SwapWithTuple","8.0.1","10.0.0","21.46 ns","19.67 ns","-8.34109972041006","✓","48 B","48 B",,""
"SwapElements","SwapWithTupleLocalCopy","8.0.1","10.0.0","17.37 ns","17.26 ns","-0.6332757628094382","≈","48 B","48 B",,""
"SwapElements","SwapWithTempVariable","8.0.1","10.0.0","216,588.44 ns","340,291.70 ns","57.114433254147826","✗","200045 B","200045 B",,""
"SwapElements","SwapWithLocalFunction","8.0.1","10.0.0","217,634.24 ns","342,987.81 ns","57.5982758962928","✗","200045 B","200045 B",,""
"SwapElements","SwapWithTempVariableLocalCopy","8.0.1","10.0.0","218,176.28 ns","343,571.89 ns","57.47444680970819","✗","200045 B","200045 B",,""
